date,1. open,2. high,3. low,4. close,5. volume
2020-10-05 18:29:00,210.11,210.11,210.11,210.11,100.0
2020-10-05 18:26:00,210.1,210.11,210.1,210.11,550.0
2020-10-05 18:20:00,210.05,210.05,210.05,210.05,170.0
2020-10-05 18:19:00,210.12,210.13,210.12,210.13,901.0
2020-10-05 18:18:00,210.1,210.1,210.1,210.1,5711.0
2020-10-05 18:14:00,210.04,210.04,210.04,210.04,109.0
2020-10-05 18:12:00,210.09,210.1,210.09,210.1,610.0
2020-10-05 18:10:00,210.05,210.05,210.05,210.05,1101.0
2020-10-05 18:05:00,210.12,210.13,210.12,210.13,580.0
2020-10-05 18:04:00,210.13,210.13,210.13,210.13,842.0
2020-10-05 18:03:00,210.12,210.12,210.1,210.1,294.0
2020-10-05 18:02:00,210.11,210.11,210.11,210.11,300.0
2020-10-05 18:01:00,210.02,210.02,210.0,210.0,2524.0
2020-10-05 17:59:00,210.02,210.02,210.0,210.0,2811.0
2020-10-05 17:58:00,209.99,210.0,209.98,210.0,3044.0
2020-10-05 17:57:00,209.95,209.95,209.95,209.95,252.0
2020-10-05 17:52:00,209.99,209.99,209.98,209.98,502.0
2020-10-05 17:48:00,209.98,209.98,209.98,209.98,243.0
2020-10-05 17:41:00,209.91,209.91,209.91,209.91,303.0
2020-10-05 17:37:00,209.89,209.99,209.89,209.99,504.0
2020-10-05 17:36:00,209.91,209.91,209.91,209.91,282.0
2020-10-05 17:25:00,209.97,209.97,209.97,209.97,218.0
2020-10-05 17:20:00,209.95,209.95,209.95,209.95,1463.0
2020-10-05 17:19:00,209.94,209.94,209.94,209.94,108.0
2020-10-05 17:15:00,209.97,209.97,209.97,209.97,316.0
2020-10-05 17:12:00,209.97,209.97,209.97,209.97,187.0
2020-10-05 17:08:00,209.86,209.86,209.86,209.86,179.0
2020-10-05 17:05:00,209.89,209.89,209.89,209.89,179.0
2020-10-05 17:04:00,209.91,209.91,209.9,209.9,2125.0
2020-10-05 16:59:00,209.9,209.9,209.9,209.9,773.0
2020-10-05 16:58:00,209.9002,209.9002,209.9002,209.9002,198.0
2020-10-05 16:56:00,209.84,209.84,209.84,209.84,466.0
2020-10-05 16:55:00,209.84,209.85,209.84,209.85,493.0
2020-10-05 16:52:00,209.84,209.84,209.84,209.84,419.0
2020-10-05 16:44:00,209.99,209.99,209.99,209.99,185.0
2020-10-05 16:43:00,209.99,209.99,209.99,209.99,404.0
2020-10-05 16:42:00,209.93,210.0,209.9,209.96,1572.0
2020-10-05 16:37:00,209.9,209.9,209.9,209.9,215.0
2020-10-05 16:36:00,210.0,210.02,209.91,210.0,1409.0
2020-10-05 16:35:00,210.05,210.05,210.05,210.05,10447.0
2020-10-05 16:34:00,209.98,210.0,209.98,210.0,424.0
2020-10-05 16:33:00,209.89,210.38,209.89,209.97,31191.0
2020-10-05 16:32:00,209.89,209.89,209.81,209.81,640.0
2020-10-05 16:31:00,209.8,209.845,209.8,209.8,1044.0
2020-10-05 16:30:00,209.89,209.89,209.88,209.88,676.0
2020-10-05 16:29:00,209.88,210.38,209.88,209.88,27966.0
2020-10-05 16:25:00,209.88,209.88,209.82,209.82,1684.0
2020-10-05 16:23:00,209.9,209.9,209.9,209.9,570.0
2020-10-05 16:21:00,209.9,209.99,209.9,209.9,5150.0
2020-10-05 16:20:00,209.9,209.9,209.9,209.9,269.0
2020-10-05 16:16:00,209.94,210.38,209.94,209.94,3415.0
2020-10-05 16:15:00,209.94,209.95,209.85,209.85,6964.0
2020-10-05 16:14:00,209.89,209.9,209.83,209.9,1130.0
2020-10-05 16:13:00,210.359,210.359,209.89,209.89,23454.0
2020-10-05 16:12:00,209.98,209.99,209.97,209.99,3164.0
2020-10-05 16:11:00,209.88,210.38,209.88,210.38,11329.0
2020-10-05 16:10:00,209.9,209.9,209.88,209.88,627.0
2020-10-05 16:09:00,209.98,209.98,209.95,209.95,5791.0
2020-10-05 16:08:00,209.95,210.0,209.95,210.0,12081.0
2020-10-05 16:07:00,210.0002,210.0002,210.0,210.0,840.0
2020-10-05 16:06:00,210.0,210.0,210.0,210.0,1525.0
2020-10-05 16:04:00,210.05,210.38,210.0,210.0,721619.0
2020-10-05 16:03:00,210.01,210.07,209.99,210.01,7899.0
2020-10-05 16:02:00,210.1,210.1,210.1,210.1,9358.0
2020-10-05 16:01:00,210.0,210.38,209.8,210.1,398064.0
2020-10-05 16:00:00,210.31,210.41,210.0,210.37,580371.0
2020-10-05 15:59:00,210.225,210.35,210.15,210.3,217923.0
2020-10-05 15:58:00,210.09,210.41,210.065,210.22,171564.0
2020-10-05 15:57:00,210.1,210.22,210.06,210.08,154829.0
2020-10-05 15:56:00,210.31,210.31,210.05,210.09,166435.0
2020-10-05 15:55:00,209.965,210.32,209.9,210.3,136705.0
2020-10-05 15:54:00,210.06,210.06,209.94,209.975,70964.0
2020-10-05 15:53:00,210.08,210.09,210.01,210.06,54638.0
2020-10-05 15:52:00,210.11,210.18,210.06,210.085,98938.0
2020-10-05 15:51:00,210.07,210.2,210.055,210.1,91247.0
2020-10-05 15:50:00,209.95,210.06,209.91,210.06,76117.0
2020-10-05 15:49:00,209.91,209.98,209.776,209.95,62691.0
2020-10-05 15:48:00,209.87,209.94,209.86,209.91,47127.0
2020-10-05 15:47:00,209.89,209.96,209.84,209.8674,33162.0
2020-10-05 15:46:00,209.92,209.98,209.8,209.8901,62982.0
2020-10-05 15:45:00,210.04,210.08,209.94,209.94,44434.0
2020-10-05 15:44:00,210.02,210.05,209.95,210.0201,36697.0
2020-10-05 15:43:00,210.06,210.14,210.005,210.03,47710.0
2020-10-05 15:42:00,210.06,210.16,210.0,210.06,49248.0
2020-10-05 15:41:00,209.98,210.09,209.9571,210.06,51707.0
2020-10-05 15:40:00,210.14,210.15,209.77,209.96,96867.0
2020-10-05 15:39:00,210.14,210.21,210.1,210.135,75131.0
2020-10-05 15:38:00,210.13,210.18,210.0654,210.15,66236.0
2020-10-05 15:37:00,210.16,210.17,210.065,210.13,56726.0
2020-10-05 15:36:00,210.17,210.26,210.15,210.1511,58276.0
2020-10-05 15:35:00,210.2,210.22,210.14,210.17,40797.0
2020-10-05 15:34:00,210.21,210.235,210.12,210.21,56812.0
2020-10-05 15:33:00,210.14,210.22,210.09,210.2063,43286.0
2020-10-05 15:32:00,210.16,210.21,210.1299,210.13,36994.0
2020-10-05 15:31:00,210.2399,210.2399,210.11,210.17,42636.0
2020-10-05 15:30:00,210.2421,210.2842,210.17,210.23,57410.0
2020-10-05 15:29:00,210.16,210.29,210.14,210.25,72640.0
2020-10-05 15:28:00,210.05,210.18,210.045,210.16,62615.0
2020-10-05 15:27:00,209.95,210.06,209.92,210.035,62692.0
2020-10-05 15:26:00,210.06,210.1,209.93,209.93,64182.0
2020-10-05 15:25:00,210.03,210.135,209.98,210.07,80408.0
2020-10-05 15:24:00,210.13,210.1634,210.03,210.03,50922.0
2020-10-05 15:23:00,210.145,210.22,210.1311,210.1311,50195.0
2020-10-05 15:22:00,210.1,210.1944,210.08,210.1499,72474.0
2020-10-05 15:21:00,210.015,210.09,210.015,210.085,36405.0
2020-10-05 15:20:00,210.01,210.04,209.95,210.01,33298.0
2020-10-05 15:19:00,209.97,210.055,209.89,210.01,44050.0
2020-10-05 15:18:00,210.05,210.06,209.96,209.96,47021.0
2020-10-05 15:17:00,210.02,210.08,210.01,210.0505,33714.0
2020-10-05 15:16:00,209.944,210.1,209.93,210.04,137876.0
2020-10-05 15:15:00,209.87,210.0,209.8601,209.94,52425.0
2020-10-05 15:14:00,209.94,209.94,209.86,209.86,29343.0
2020-10-05 15:13:00,209.95,209.98,209.88,209.95,64518.0
2020-10-05 15:12:00,209.81,209.98,209.81,209.94,59114.0
2020-10-05 15:11:00,209.79,209.86,209.78,209.8287,30561.0
2020-10-05 15:10:00,209.71,209.84,209.71,209.79,47286.0
2020-10-05 15:09:00,209.69,209.77,209.69,209.73,48242.0
2020-10-05 15:08:00,209.57,209.685,209.57,209.68,25804.0
2020-10-05 15:07:00,209.66,209.66,209.56,209.57,30155.0
2020-10-05 15:06:00,209.6399,209.68,209.57,209.67,41091.0
2020-10-05 15:05:00,209.52,209.65,209.52,209.63,57387.0
2020-10-05 15:04:00,209.46,209.54,209.45,209.53,37987.0
2020-10-05 15:03:00,209.48,209.505,209.42,209.46,30272.0
2020-10-05 15:02:00,209.42,209.5,209.39,209.48,30590.0
2020-10-05 15:01:00,209.43,209.5,209.29,209.439,107012.0
2020-10-05 15:00:00,209.18,209.49,209.14,209.43,145963.0
2020-10-05 14:59:00,208.97,209.22,208.97,209.16,63616.0
2020-10-05 14:58:00,208.93,209.0,208.93,208.97,23871.0
2020-10-05 14:57:00,208.941,208.99,208.93,208.94,18524.0
2020-10-05 14:56:00,209.02,209.08,208.91,208.935,62523.0
2020-10-05 14:55:00,209.035,209.08,209.01,209.01,31557.0
2020-10-05 14:54:00,208.99,209.05,208.99,209.03,25016.0
2020-10-05 14:53:00,209.02,209.05,208.97,208.975,15762.0
2020-10-05 14:52:00,209.02,209.045,208.97,209.02,23430.0
2020-10-05 14:51:00,208.955,209.05,208.92,209.01,26271.0
2020-10-05 14:50:00,208.96,208.9837,208.93,208.955,17848.0
2020-10-05 14:49:00,208.88,208.9771,208.87,208.9699,14607.0
2020-10-05 14:48:00,208.972,208.9726,208.87,208.885,24569.0
2020-10-05 14:47:00,208.97,208.9899,208.92,208.97,25818.0
2020-10-05 14:46:00,208.91,209.01,208.91,208.98,70019.0
2020-10-05 14:45:00,208.9,208.9599,208.89,208.91,23007.0
2020-10-05 14:44:00,208.92,208.95,208.88,208.91,23201.0
2020-10-05 14:43:00,208.92,208.93,208.8501,208.93,33005.0
2020-10-05 14:42:00,208.88,208.95,208.87,208.91,22643.0
2020-10-05 14:41:00,208.87,208.9136,208.82,208.89,25254.0
2020-10-05 14:40:00,208.87,208.92,208.85,208.88,19547.0
2020-10-05 14:39:00,208.84,208.8857,208.78,208.8857,30607.0
2020-10-05 14:38:00,208.74,208.89,208.69,208.86,32309.0
2020-10-05 14:37:00,208.77,208.89,208.72,208.73,36029.0
2020-10-05 14:36:00,208.73,208.79,208.71,208.7459,17310.0
2020-10-05 14:35:00,208.67,208.74,208.629,208.73,17509.0
2020-10-05 14:34:00,208.69,208.78,208.6267,208.67,33757.0
2020-10-05 14:33:00,208.67,208.6858,208.61,208.68,19836.0
2020-10-05 14:32:00,208.58,208.7,208.58,208.6779,24691.0
2020-10-05 14:31:00,208.46,208.64,208.46,208.583,33290.0
2020-10-05 14:30:00,208.49,208.55,208.45,208.45,22822.0
2020-10-05 14:29:00,208.44,208.465,208.3461,208.45,29519.0
2020-10-05 14:28:00,208.63,208.63,208.4121,208.4494,74433.0
2020-10-05 14:27:00,208.65,208.69,208.62,208.63,14031.0
2020-10-05 14:26:00,208.67,208.71,208.63,208.66,13298.0
2020-10-05 14:25:00,208.67,208.77,208.67,208.68,36284.0
2020-10-05 14:24:00,208.63,208.7,208.601,208.67,71192.0
2020-10-05 14:23:00,208.69,208.7,208.62,208.64,18517.0
2020-10-05 14:22:00,208.67,208.74,208.67,208.7,23419.0
2020-10-05 14:21:00,208.72,208.7498,208.66,208.66,31408.0
2020-10-05 14:20:00,208.7525,208.765,208.67,208.7,27480.0
2020-10-05 14:19:00,208.7699,208.7699,208.71,208.755,16077.0
2020-10-05 14:18:00,208.72,208.8,208.68,208.76,25698.0
2020-10-05 14:17:00,208.655,208.81,208.655,208.73,26739.0
2020-10-05 14:16:00,208.67,208.68,208.62,208.655,26798.0
2020-10-05 14:15:00,208.66,208.725,208.66,208.67,20983.0
2020-10-05 14:14:00,208.645,208.7,208.64,208.6521,23289.0
2020-10-05 14:13:00,208.6,208.665,208.54,208.6408,16291.0
2020-10-05 14:12:00,208.68,208.68,208.585,208.6,22657.0
2020-10-05 14:11:00,208.585,208.71,208.54,208.69,26624.0
2020-10-05 14:10:00,208.64,208.6512,208.5839,208.59,24897.0
2020-10-05 14:09:00,208.53,208.64,208.49,208.64,23052.0
2020-10-05 14:08:00,208.49,208.56,208.4791,208.52,23149.0
2020-10-05 14:07:00,208.45,208.52,208.42,208.5,16392.0
2020-10-05 14:06:00,208.39,208.47,208.35,208.46,21206.0
2020-10-05 14:05:00,208.36,208.41,208.35,208.4,16399.0
2020-10-05 14:04:00,208.52,208.56,208.34,208.36,35819.0
2020-10-05 14:03:00,208.48,208.5599,208.48,208.53,20141.0
2020-10-05 14:02:00,208.54,208.55,208.4,208.46,25809.0
2020-10-05 14:01:00,208.55,208.59,208.53,208.55,19963.0
2020-10-05 14:00:00,208.44,208.59,208.44,208.5679,23993.0
2020-10-05 13:59:00,208.48,208.51,208.4,208.4496,24143.0
2020-10-05 13:58:00,208.49,208.49,208.35,208.46,29972.0
2020-10-05 13:57:00,208.52,208.53,208.4,208.5,29464.0
2020-10-05 13:56:00,208.61,208.61,208.52,208.54,18518.0
2020-10-05 13:55:00,208.49,208.61,208.435,208.61,35442.0
2020-10-05 13:54:00,208.47,208.5,208.45,208.49,32224.0
2020-10-05 13:53:00,208.485,208.485,208.43,208.46,16482.0
2020-10-05 13:52:00,208.51,208.51,208.39,208.5,42566.0
2020-10-05 13:51:00,208.54,208.55,208.48,208.51,17556.0
2020-10-05 13:50:00,208.5301,208.601,208.5243,208.55,11907.0
2020-10-05 13:49:00,208.63,208.6483,208.48,208.55,32946.0
2020-10-05 13:48:00,208.57,208.64,208.4342,208.6379,26036.0
2020-10-05 13:47:00,208.69,208.69,208.54,208.58,31837.0
2020-10-05 13:46:00,208.75,208.76,208.66,208.69,31355.0
2020-10-05 13:45:00,208.68,208.77,208.67,208.76,18451.0
2020-10-05 13:44:00,208.74,208.76,208.66,208.68,15364.0
2020-10-05 13:43:00,208.8,208.83,208.73,208.74,20049.0
2020-10-05 13:42:00,208.835,208.85,208.79,208.8,24127.0
2020-10-05 13:41:00,208.78,208.84,208.75,208.8398,29174.0
2020-10-05 13:40:00,208.745,208.82,208.745,208.78,22139.0
2020-10-05 13:39:00,208.68,208.79,208.67,208.74,13769.0
2020-10-05 13:38:00,208.64,208.69,208.5239,208.69,36495.0
2020-10-05 13:37:00,208.75,208.78,208.64,208.64,25661.0
2020-10-05 13:36:00,208.79,208.8399,208.74,208.74,20330.0
2020-10-05 13:35:00,208.677,208.79,208.65,208.78,18918.0
2020-10-05 13:34:00,208.735,208.75,208.6501,208.68,34672.0
2020-10-05 13:33:00,208.82,208.82,208.72,208.73,16541.0
2020-10-05 13:32:00,208.86,208.86,208.7101,208.82,36670.0
2020-10-05 13:31:00,208.985,209.0179,208.84,208.86,39653.0
2020-10-05 13:30:00,209.03,209.05,208.98,208.98,11876.0
2020-10-05 13:29:00,209.0711,209.1,209.025,209.035,14978.0
2020-10-05 13:28:00,209.12,209.1379,209.0621,209.08,16323.0
2020-10-05 13:27:00,209.04,209.14,209.04,209.1279,24218.0
2020-10-05 13:26:00,209.02,209.0771,208.96,209.06,23853.0
2020-10-05 13:25:00,209.0429,209.0429,208.99,209.03,12544.0
2020-10-05 13:24:00,209.1,209.1,209.03,209.04,25070.0
2020-10-05 13:23:00,209.031,209.1099,208.97,209.09,32275.0
2020-10-05 13:22:00,209.18,209.18,208.94,209.0291,45408.0
2020-10-05 13:21:00,209.28,209.28,209.15,209.185,15074.0
2020-10-05 13:20:00,209.29,209.3,209.27,209.27,6004.0
2020-10-05 13:19:00,209.24,209.33,209.21,209.29,27071.0
2020-10-05 13:18:00,209.3398,209.3398,209.25,209.25,27605.0
2020-10-05 13:17:00,209.38,209.38,209.295,209.3197,21944.0
2020-10-05 13:16:00,209.38,209.44,209.36,209.38,23885.0
2020-10-05 13:15:00,209.27,209.4,209.26,209.4,38215.0
2020-10-05 13:14:00,209.26,209.26,209.21,209.255,11781.0
2020-10-05 13:13:00,209.24,209.25,209.22,209.23,12059.0
2020-10-05 13:12:00,209.23,209.2579,209.2,209.2579,19668.0
2020-10-05 13:11:00,209.18,209.24,209.17,209.23,19522.0
2020-10-05 13:10:00,209.16,209.17,209.12,209.17,10894.0
2020-10-05 13:09:00,209.11,209.17,209.1095,209.16,8092.0
2020-10-05 13:08:00,209.14,209.18,209.1133,209.1133,20823.0
2020-10-05 13:07:00,209.17,209.19,209.1201,209.14,13136.0
2020-10-05 13:06:00,209.21,209.235,209.18,209.18,11170.0
2020-10-05 13:05:00,209.22,209.23,209.17,209.21,16542.0
2020-10-05 13:04:00,209.1739,209.2319,209.155,209.2319,15484.0
2020-10-05 13:03:00,209.2,209.2,209.08,209.1391,15481.0
2020-10-05 13:02:00,209.21,209.235,209.165,209.2,18528.0
2020-10-05 13:01:00,209.27,209.289,209.19,209.21,13529.0
2020-10-05 13:00:00,209.19,209.29,209.1899,209.29,43011.0
2020-10-05 12:59:00,209.12,209.21,209.11,209.197,20418.0
2020-10-05 12:58:00,209.14,209.2,209.12,209.13,15252.0
2020-10-05 12:57:00,209.1702,209.2016,209.08,209.14,21045.0
2020-10-05 12:56:00,209.15,209.21,209.15,209.1721,25008.0
2020-10-05 12:55:00,209.18,209.19,209.13,209.14,17131.0
2020-10-05 12:54:00,209.12,209.17,209.1,209.17,24510.0
2020-10-05 12:53:00,209.09,209.13,209.09,209.11,17566.0
2020-10-05 12:52:00,209.06,209.11,209.03,209.11,11879.0
2020-10-05 12:51:00,209.09,209.13,209.03,209.04,19378.0
2020-10-05 12:50:00,209.08,209.095,209.03,209.09,14775.0
2020-10-05 12:49:00,209.15,209.16,209.06,209.08,17636.0
2020-10-05 12:48:00,209.11,209.15,209.11,209.135,12049.0
2020-10-05 12:47:00,209.18,209.18,209.075,209.11,19231.0
2020-10-05 12:46:00,209.2,209.228,209.17,209.18,20285.0
2020-10-05 12:45:00,209.09,209.1995,209.065,209.18,24296.0
2020-10-05 12:44:00,209.13,209.15,209.03,209.0816,22692.0
2020-10-05 12:43:00,209.19,209.2397,209.13,209.1379,20585.0
2020-10-05 12:42:00,209.1,209.21,209.1,209.1999,15989.0
2020-10-05 12:41:00,209.09,209.14,209.0829,209.11,14696.0
2020-10-05 12:40:00,209.1321,209.14,209.09,209.09,21762.0
2020-10-05 12:39:00,209.19,209.19,209.14,209.14,14287.0
2020-10-05 12:38:00,209.175,209.2,209.13,209.195,17062.0
2020-10-05 12:37:00,209.27,209.27,209.1499,209.17,23582.0
2020-10-05 12:36:00,209.31,209.31,209.24,209.27,22228.0
2020-10-05 12:35:00,209.295,209.3184,209.26,209.2961,19270.0
2020-10-05 12:34:00,209.28,209.319,209.2601,209.28,30319.0
2020-10-05 12:33:00,209.19,209.29,209.18,209.275,46275.0
2020-10-05 12:32:00,209.22,209.2479,209.15,209.1899,23797.0
2020-10-05 12:31:00,209.2,209.24,209.18,209.225,12910.0
2020-10-05 12:30:00,209.18,209.21,209.17,209.19,10507.0
2020-10-05 12:29:00,209.18,209.21,209.16,209.18,14784.0
2020-10-05 12:28:00,209.11,209.17,209.0901,209.17,18444.0
2020-10-05 12:27:00,209.1,209.14,209.1,209.1,10109.0
2020-10-05 12:26:00,209.11,209.14,209.07,209.09,23124.0
2020-10-05 12:25:00,209.09,209.15,209.09,209.1206,25162.0
2020-10-05 12:24:00,209.12,209.13,209.08,209.1,12105.0
2020-10-05 12:23:00,209.16,209.19,209.12,209.13,25123.0
2020-10-05 12:22:00,209.1,209.16,209.09,209.16,15659.0
2020-10-05 12:21:00,209.105,209.15,209.05,209.0999,48335.0
2020-10-05 12:20:00,209.165,209.17,209.11,209.12,23928.0
2020-10-05 12:19:00,209.2,209.2,209.135,209.16,16568.0
2020-10-05 12:18:00,209.17,209.22,209.17,209.19,11478.0
2020-10-05 12:17:00,209.1899,209.22,209.17,209.19,24442.0
2020-10-05 12:16:00,209.2,209.21,209.13,209.172,25045.0
2020-10-05 12:15:00,209.225,209.225,209.15,209.19,20859.0
2020-10-05 12:14:00,209.1381,209.23,209.1222,209.22,36204.0
2020-10-05 12:13:00,209.12,209.16,209.1,209.14,23892.0
2020-10-05 12:12:00,208.94,209.16,208.92,209.12,61494.0
2020-10-05 12:11:00,208.91,208.99,208.91,208.94,24472.0
2020-10-05 12:10:00,208.91,208.935,208.862,208.9,19050.0
2020-10-05 12:09:00,208.9301,208.95,208.9,208.9,22777.0
2020-10-05 12:08:00,208.94,208.97,208.92,208.93,20117.0
2020-10-05 12:07:00,208.87,208.97,208.87,208.95,26536.0
2020-10-05 12:06:00,208.76,208.88,208.76,208.858,16656.0
2020-10-05 12:05:00,208.6778,208.79,208.6778,208.755,19587.0
2020-10-05 12:04:00,208.75,208.77,208.63,208.675,28460.0
2020-10-05 12:03:00,208.8079,208.8867,208.745,208.76,42224.0
2020-10-05 12:02:00,208.81,208.821,208.77,208.7833,14163.0
2020-10-05 12:01:00,208.88,208.93,208.805,208.84,33934.0
2020-10-05 12:00:00,208.79,208.89,208.78,208.87,24712.0
2020-10-05 11:59:00,208.78,208.83,208.77,208.8,19845.0
2020-10-05 11:58:00,208.8,208.83,208.75,208.77,23926.0
2020-10-05 11:57:00,208.62,208.84,208.61,208.8,60244.0
2020-10-05 11:56:00,208.37,208.63,208.37,208.615,56469.0
2020-10-05 11:55:00,208.43,208.4399,208.32,208.3699,45750.0
2020-10-05 11:54:00,208.44,208.51,208.41,208.4407,33333.0
2020-10-05 11:53:00,208.46,208.49,208.41,208.45,38530.0
2020-10-05 11:52:00,208.57,208.58,208.4799,208.4799,25010.0
2020-10-05 11:51:00,208.61,208.61,208.51,208.55,32772.0
2020-10-05 11:50:00,208.62,208.66,208.6001,208.61,23920.0
2020-10-05 11:49:00,208.64,208.66,208.56,208.6,21566.0
2020-10-05 11:48:00,208.5621,208.68,208.5621,208.63,28909.0
2020-10-05 11:47:00,208.55,208.6036,208.52,208.57,29288.0
2020-10-05 11:46:00,208.58,208.64,208.418,208.5499,68724.0
2020-10-05 11:45:00,208.55,208.62,208.52,208.59,40767.0
2020-10-05 11:44:00,208.8,208.8,208.53,208.53,54662.0
2020-10-05 11:43:00,208.855,208.9,208.8,208.8,30452.0
2020-10-05 11:42:00,208.79,208.86,208.74,208.845,30932.0
2020-10-05 11:41:00,208.87,208.87,208.78,208.7892,22792.0
2020-10-05 11:40:00,208.94,208.94,208.82,208.87,38211.0
2020-10-05 11:39:00,208.88,208.9407,208.84,208.9379,22582.0
2020-10-05 11:38:00,208.79,208.95,208.79,208.87,38042.0
2020-10-05 11:37:00,208.7809,208.86,208.76,208.7841,48008.0
2020-10-05 11:36:00,208.76,208.91,208.75,208.79,104341.0
2020-10-05 11:35:00,208.92,208.92,208.734,208.755,59664.0
2020-10-05 11:34:00,209.05,209.05,208.88,208.92,38983.0
2020-10-05 11:33:00,209.05,209.09,209.0101,209.07,25099.0
2020-10-05 11:32:00,209.135,209.135,209.03,209.05,30410.0
2020-10-05 11:31:00,209.08,209.165,209.08,209.12,77154.0
2020-10-05 11:30:00,209.07,209.18,208.8,209.075,69480.0
2020-10-05 11:29:00,208.95,209.11,208.9401,209.0714,55115.0
2020-10-05 11:28:00,209.14,209.225,208.91,208.94,84277.0
2020-10-05 11:27:00,209.1,209.15,209.09,209.15,47360.0
2020-10-05 11:26:00,209.085,209.13,209.07,209.09,37379.0
2020-10-05 11:25:00,209.08,209.1,209.05,209.085,29389.0
2020-10-05 11:24:00,209.055,209.11,209.04,209.07,37935.0
2020-10-05 11:23:00,209.1,209.11,209.02,209.07,43497.0
2020-10-05 11:22:00,209.11,209.15,208.99,209.1,61597.0
2020-10-05 11:21:00,208.9363,209.13,208.9363,209.1,90147.0
2020-10-05 11:20:00,208.885,208.935,208.8527,208.93,46699.0
2020-10-05 11:19:00,208.7525,208.86,208.73,208.86,48944.0
2020-10-05 11:18:00,208.72,208.75,208.67,208.75,53634.0
2020-10-05 11:17:00,208.8299,208.9,208.735,208.7699,59814.0
2020-10-05 11:16:00,208.72,208.83,208.7,208.815,39574.0
2020-10-05 11:15:00,208.84,208.9199,208.7127,208.7127,23841.0
2020-10-05 11:14:00,208.8699,208.9061,208.79,208.84,25207.0
2020-10-05 11:13:00,208.85,208.92,208.84,208.875,35420.0
2020-10-05 11:12:00,208.77,208.8679,208.77,208.8417,22322.0
2020-10-05 11:11:00,208.88,208.92,208.77,208.7743,29987.0
2020-10-05 11:10:00,208.8,208.91,208.7979,208.86,24571.0
2020-10-05 11:09:00,208.62,208.83,208.62,208.8196,28879.0
2020-10-05 11:08:00,208.79,208.79,208.61,208.63,36439.0
2020-10-05 11:07:00,208.79,208.84,208.76,208.79,27986.0
2020-10-05 11:06:00,208.663,208.7951,208.663,208.79,29191.0
2020-10-05 11:05:00,208.595,208.75,208.595,208.69,32314.0
2020-10-05 11:04:00,208.58,208.63,208.575,208.59,30334.0
2020-10-05 11:03:00,208.64,208.65,208.53,208.57,47090.0
2020-10-05 11:02:00,208.6879,208.74,208.511,208.63,49433.0
2020-10-05 11:01:00,208.65,208.76,208.6352,208.68,36991.0
2020-10-05 11:00:00,208.79,208.79,208.62,208.6604,45827.0
2020-10-05 10:59:00,208.97,209.0,208.79,208.8035,38382.0
2020-10-05 10:58:00,208.89,209.015,208.8799,208.97,41875.0
2020-10-05 10:57:00,208.87,208.9099,208.77,208.88,53207.0
2020-10-05 10:56:00,208.85,208.96,208.85,208.89,37699.0
2020-10-05 10:55:00,208.77,208.845,208.74,208.826,41808.0
2020-10-05 10:54:00,208.7772,208.8,208.71,208.77,42634.0
2020-10-05 10:53:00,208.8,208.86,208.76,208.78,32506.0
2020-10-05 10:52:00,208.935,208.935,208.78,208.79,39128.0
2020-10-05 10:51:00,208.965,209.02,208.87,208.93,46110.0
2020-10-05 10:50:00,208.88,208.9962,208.87,208.9708,47044.0
2020-10-05 10:49:00,208.845,208.91,208.845,208.875,36141.0
2020-10-05 10:48:00,208.75,208.9161,208.72,208.845,43873.0
2020-10-05 10:47:00,208.86,208.86,208.69,208.7311,35194.0
2020-10-05 10:46:00,208.79,208.92,208.77,208.84,24691.0
2020-10-05 10:45:00,208.92,208.98,208.76,208.8079,38816.0
2020-10-05 10:44:00,208.88,208.96,208.83,208.88,48031.0
2020-10-05 10:43:00,208.8975,208.98,208.82,208.89,50658.0
2020-10-05 10:42:00,209.02,209.03,208.89,208.89,34427.0
2020-10-05 10:41:00,208.99,209.05,208.98,209.01,41745.0
2020-10-05 10:40:00,209.01,209.04,208.94,208.97,34588.0
2020-10-05 10:39:00,209.11,209.12,208.94,209.0189,39446.0
2020-10-05 10:38:00,209.16,209.17,209.0517,209.12,33655.0
2020-10-05 10:37:00,209.12,209.175,209.08,209.17,34346.0
2020-10-05 10:36:00,209.12,209.19,209.07,209.13,31892.0
2020-10-05 10:35:00,209.12,209.17,209.1,209.128,34592.0
2020-10-05 10:34:00,209.1748,209.2469,209.1,209.1,44602.0
2020-10-05 10:33:00,208.64,209.25,208.64,209.17,144740.0
2020-10-05 10:32:00,208.59,208.6699,208.57,208.65,32941.0
2020-10-05 10:31:00,208.69,208.75,208.56,208.5798,42949.0
2020-10-05 10:30:00,208.55,208.68,208.515,208.6601,35288.0
2020-10-05 10:29:00,208.695,208.695,208.5,208.5683,35020.0
2020-10-05 10:28:00,208.78,208.78,208.68,208.705,30058.0
2020-10-05 10:27:00,208.74,208.82,208.72,208.775,16661.0
2020-10-05 10:26:00,208.6,208.7696,208.6,208.7201,48321.0
2020-10-05 10:25:00,208.74,208.7646,208.5601,208.605,49986.0
2020-10-05 10:24:00,208.85,208.85,208.68,208.7,36247.0
2020-10-05 10:23:00,208.9,208.95,208.81,208.85,46091.0
2020-10-05 10:22:00,208.92,208.95,208.86,208.89,33886.0
2020-10-05 10:21:00,208.83,208.97,208.76,208.92,40710.0
2020-10-05 10:20:00,208.89,208.91,208.8001,208.82,70200.0
